Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
51,6,3326,0.836104885,0,1,83.61048845
51,6,3327,0.836105212,0,1,83.61052119
51,6,3328,0.836105,0,1,83.6105
61,7,3326,0.836104885,0,1,83.61048845
61,7,3327,0.836105212,0,1,83.61052119
61,7,3328,0.836105,0,1,83.6105
71,8,3326,0.836104885,0,1,83.61048845
71,8,3327,0.836105212,0,1,83.61052119
71,8,3328,0.836105,0,1,83.6105
81,9,3326,0.836104885,0,1,83.61048845
81,9,3327,0.836105212,0,1,83.61052119
81,9,3328,0.836105,0,1,83.6105
91,10,3326,0.836104885,0,1,83.61048845
91,10,3327,0.836105212,0,1,83.61052119
91,10,3328,0.836105,0,1,83.6105
101,11,3326,0.836104885,0,1,83.61048845
101,11,3327,0.836105212,0,1,83.61052119
101,11,3328,0.836105,0,1,83.6105
111,12,3326,0.836104885,0,1,83.61048845
111,12,3327,0.836105212,0,1,83.61052119
111,12,3328,0.836105,0,1,83.6105
121,13,3326,0.836104885,0,1,83.61048845
121,13,3327,0.836105212,0,1,83.61052119
121,13,3328,0.836105,0,1,83.6105
131,14,3326,0.836104885,0,1,83.61048845
131,14,3327,0.836105212,0,1,83.61052119
131,14,3328,0.836105,0,1,83.6105
141,15,3326,0.836104885,0,1,83.61048845
141,15,3327,0.836105212,0,1,83.61052119
141,15,3328,0.836105,0,1,83.6105
151,16,3326,0.836104885,0,1,83.61048845
151,16,3327,0.836105212,0,1,83.61052119
151,16,3328,0.836105,0,1,83.6105
161,17,3326,0.836104885,0,1,83.61048845
161,17,3327,0.836105212,0,1,83.61052119
161,17,3328,0.836105,0,1,83.6105
2,1,3326,0.699072918,0,2,69.90729182
2,1,3327,0.699072907,0,2,69.90729074
2,1,3328,0.699071667,0,2,69.90716667
12,2,3326,0.699072918,0,2,69.90729182
12,2,3327,0.699072907,0,2,69.90729074
12,2,3328,0.699071667,0,2,69.90716667
22,3,3326,0.699072918,0,2,69.90729182
22,3,3327,0.699072907,0,2,69.90729074
22,3,3328,0.699071667,0,2,69.90716667
32,4,3326,0.699072918,0,2,69.90729182
32,4,3327,0.699072907,0,2,69.90729074
32,4,3328,0.699071667,0,2,69.90716667
42,5,3326,0.699072918,0,2,69.90729182
42,5,3327,0.699072907,0,2,69.90729074
42,5,3328,0.699071667,0,2,69.90716667
52,6,3326,0.699072918,0,2,69.90729182
52,6,3327,0.699072907,0,2,69.90729074
52,6,3328,0.699071667,0,2,69.90716667
62,7,3326,0.699072918,0,2,69.90729182
62,7,3327,0.699072907,0,2,69.90729074
62,7,3328,0.699071667,0,2,69.90716667
72,8,3326,0.699072918,0,2,69.90729182
72,8,3327,0.699072907,0,2,69.90729074
72,8,3328,0.699071667,0,2,69.90716667
82,9,3326,0.699072918,0,2,69.90729182
82,9,3327,0.699072907,0,2,69.90729074
82,9,3328,0.699071667,0,2,69.90716667
92,10,3326,0.699072918,0,2,69.90729182
92,10,3327,0.699072907,0,2,69.90729074
92,10,3328,0.699071667,0,2,69.90716667
102,11,3326,0.699072918,0,2,69.90729182
102,11,3327,0.699072907,0,2,69.90729074
102,11,3328,0.699071667,0,2,69.90716667
112,12,3326,0.699072918,0,2,69.90729182
112,12,3327,0.699072907,0,2,69.90729074
112,12,3328,0.699071667,0,2,69.90716667
122,13,3326,0.699072918,0,2,69.90729182
122,13,3327,0.699072907,0,2,69.90729074
122,13,3328,0.699071667,0,2,69.90716667
132,14,3326,0.699072918,0,2,69.90729182
132,14,3327,0.699072907,0,2,69.90729074
132,14,3328,0.699071667,0,2,69.90716667
142,15,3326,0.699072918,0,2,69.90729182
142,15,3327,0.699072907,0,2,69.90729074
142,15,3328,0.699071667,0,2,69.90716667
152,16,3326,0.699072918,0,2,69.90729182
152,16,3327,0.699072907,0,2,69.90729074
152,16,3328,0.699071667,0,2,69.90716667
162,17,3326,0.699072918,0,2,69.90729182
162,17,3327,0.699072907,0,2,69.90729074
162,17,3328,0.699071667,0,2,69.90716667
3,1,3326,0.584497787,0,3,58.44977872
3,1,3327,0.584499091,0,3,58.44990913
3,1,3328,0.584498333,0,3,58.44983333
13,2,3326,0.584497787,0,3,58.44977872
13,2,3327,0.584499091,0,3,58.44990913
13,2,3328,0.584498333,0,3,58.44983333
23,3,3326,0.584497787,0,3,58.44977872
23,3,3327,0.584499091,0,3,58.44990913
23,3,3328,0.584498333,0,3,58.44983333
33,4,3326,0.584497787,0,3,58.44977872
33,4,3327,0.584499091,0,3,58.44990913
33,4,3328,0.584498333,0,3,58.44983333
43,5,3326,0.584497787,0,3,58.44977872
43,5,3327,0.584499091,0,3,58.44990913
43,5,3328,0.584498333,0,3,58.44983333
53,6,3326,0.584497787,0,3,58.44977872
53,6,3327,0.584499091,0,3,58.44990913
53,6,3328,0.584498333,0,3,58.44983333
63,7,3326,0.584497787,0,3,58.44977872
63,7,3327,0.584499091,0,3,58.44990913
63,7,3328,0.584498333,0,3,58.44983333
73,8,3326,0.584497787,0,3,58.44977872
73,8,3327,0.584499091,0,3,58.44990913
73,8,3328,0.584498333,0,3,58.44983333
83,9,3326,0.584497787,0,3,58.44977872
83,9,3327,0.584499091,0,3,58.44990913
83,9,3328,0.584498333,0,3,58.44983333
93,10,3326,0.584497787,0,3,58.44977872
93,10,3327,0.584499091,0,3,58.44990913
93,10,3328,0.584498333,0,3,58.44983333
103,11,3326,0.584497787,0,3,58.44977872
103,11,3327,0.584499091,0,3,58.44990913
103,11,3328,0.584498333,0,3,58.44983333
113,12,3326,0.584497787,0,3,58.44977872
113,12,3327,0.584499091,0,3,58.44990913
113,12,3328,0.584498333,0,3,58.44983333
123,13,3326,0.584497787,0,3,58.44977872
123,13,3327,0.584499091,0,3,58.44990913
123,13,3328,0.584498333,0,3,58.44983333
133,14,3326,0.584497787,0,3,58.44977872
133,14,3327,0.584499091,0,3,58.44990913
133,14,3328,0.584498333,0,3,58.44983333
143,15,3326,0.584497787,0,3,58.44977872
143,15,3327,0.584499091,0,3,58.44990913
143,15,3328,0.584498333,0,3,58.44983333
153,16,3326,0.584497787,0,3,58.44977872
153,16,3327,0.584499091,0,3,58.44990913
153,16,3328,0.584498333,0,3,58.44983333
163,17,3326,0.584497787,0,3,58.44977872
163,17,3327,0.584499091,0,3,58.44990913
163,17,3328,0.584498333,0,3,58.44983333
4,1,3326,0.488702991,0,4,48.87029909
4,1,3327,0.488702481,0,4,48.87024811
4,1,3328,0.488701667,0,4,48.87016667
14,2,3326,0.488702991,0,4,48.87029909
14,2,3327,0.488702481,0,4,48.87024811
14,2,3328,0.488701667,0,4,48.87016667
24,3,3326,0.488702991,0,4,48.87029909
24,3,3327,0.488702481,0,4,48.87024811
24,3,3328,0.488701667,0,4,48.87016667
34,4,3326,0.488702991,0,4,48.87029909
34,4,3327,0.488702481,0,4,48.87024811
34,4,3328,0.488701667,0,4,48.87016667
44,5,3326,0.488702991,0,4,48.87029909
44,5,3327,0.488702481,0,4,48.87024811
44,5,3328,0.488701667,0,4,48.87016667
54,6,3326,0.488702991,0,4,48.87029909
54,6,3327,0.488702481,0,4,48.87024811
54,6,3328,0.488701667,0,4,48.87016667
64,7,3326,0.488702991,0,4,48.87029909
64,7,3327,0.488702481,0,4,48.87024811
64,7,3328,0.488701667,0,4,48.87016667
74,8,3326,0.488702991,0,4,48.87029909
74,8,3327,0.488702481,0,4,48.87024811
74,8,3328,0.484932,6.42E-06,4,48.4932
84,9,3326,0.488702991,0,4,48.87029909
84,9,3327,0.488702481,0,4,48.87024811
84,9,3328,0.402028333,0.000102843,4,40.20283333
94,10,3326,0.488702991,0,4,48.87029909
94,10,3327,0.488702481,0,4,48.87024811
94,10,3328,0.488701667,0,4,48.87016667
104,11,3326,0.488702991,0,4,48.87029909
104,11,3327,0.488702481,0,4,48.87024811
104,11,3328,0.488701667,0,4,48.87016667
114,12,3326,0.488702991,0,4,48.87029909
114,12,3327,0.488702481,0,4,48.87024811
114,12,3328,0.488701667,0,4,48.87016667
124,13,3326,0.488702991,0,4,48.87029909
124,13,3327,0.488702481,0,4,48.87024811
124,13,3328,0.488701667,0,4,48.87016667
134,14,3326,0.488702991,0,4,48.87029909
134,14,3327,0.488702481,0,4,48.87024811
134,14,3328,0.488701667,0,4,48.87016667
144,15,3326,0.488702991,0,4,48.87029909
144,15,3327,0.488702481,0,4,48.87024811
144,15,3328,0.488701667,0,4,48.87016667
154,16,3326,0.488702991,0,4,48.87029909
154,16,3327,0.488702481,0,4,48.87024811
154,16,3328,0.488701667,0,4,48.87016667
164,17,3326,0.488702991,0,4,48.87029909
164,17,3327,0.488702481,0,4,48.87024811
164,17,3328,0.488701667,0,4,48.87016667
5,1,3326,0.408607402,0,5,40.86074018
5,1,3327,0.40860683,0,5,40.86068299
5,1,3328,0.408606667,0,5,40.86066667
15,2,3326,0.408607402,0,5,40.86074018
15,2,3327,0.40860683,0,5,40.86068299
15,2,3328,0.408606667,0,5,40.86066667
25,3,3326,0.408607402,0,5,40.86074018
25,3,3327,0.40860683,0,5,40.86068299
25,3,3328,0.408594333,8.50E-07,5,40.85943333
35,4,3326,0.408607402,0,5,40.86074018
35,4,3327,0.40860683,0,5,40.86068299
35,4,3328,0.408606667,0,5,40.86066667
45,5,3326,0.408607402,0,5,40.86074018
45,5,3327,0.40860683,0,5,40.86068299
45,5,3328,0.408606667,0,5,40.86066667
55,6,3326,0.408607402,0,5,40.86074018
55,6,3327,0.40860683,0,5,40.86068299
55,6,3328,0.408606667,0,5,40.86066667
65,7,3326,0.408607402,0,5,40.86074018
65,7,3327,0.40860683,0,5,40.86068299
65,7,3328,0.408606667,0,5,40.86066667
75,8,3326,0.408607402,0,5,40.86074018
75,8,3327,0.40860683,0,5,40.86068299
75,8,3328,0.407040333,1.67E-05,5,40.70403333
85,9,3326,0.408607402,0,5,40.86074018
85,9,3327,0.40860683,0,5,40.86068299
85,9,3328,0.165623,0.000148492,5,16.5623
95,10,3326,0.408607402,0,5,40.86074018
95,10,3327,0.40860683,0,5,40.86068299
95,10,3328,0.014532333,4.97E-05,5,1.453233333
105,11,3326,0.408607402,0,5,40.86074018
105,11,3327,0.40860683,0,5,40.86068299
105,11,3328,0.408606667,0,5,40.86066667
115,12,3326,0.408607402,0,5,40.86074018
115,12,3327,0.40860683,0,5,40.86068299
115,12,3328,0.408606667,0,5,40.86066667
125,13,3326,0.408607402,0,5,40.86074018
125,13,3327,0.40860683,0,5,40.86068299
125,13,3328,0.408606667,0,5,40.86066667
135,14,3326,0.408607402,0,5,40.86074018
135,14,3327,0.40860683,0,5,40.86068299
135,14,3328,0.408606667,0,5,40.86066667
145,15,3326,0.408607402,0,5,40.86074018
145,15,3327,0.40860683,0,5,40.86068299
145,15,3328,0.408606667,0,5,40.86066667
155,16,3326,0.408607402,0,5,40.86074018
155,16,3327,0.40860683,0,5,40.86068299
155,16,3328,0.408606667,0,5,40.86066667
165,17,3326,0.408607402,0,5,40.86074018
165,17,3327,0.40860683,0,5,40.86068299
165,17,3328,0.408606667,0,5,40.86066667
6,1,3326,0.341638841,0,6,34.16388414
6,1,3327,0.341638792,0,6,34.16387925
6,1,3328,0.341638333,0,6,34.16383333
16,2,3326,0.341638841,0,6,34.16388414
16,2,3327,0.341638792,0,6,34.16387925
16,2,3328,0.341638333,0,6,34.16383333
26,3,3326,0.341638841,0,6,34.16388414
26,3,3327,0.341638792,0,6,34.16387925
26,3,3328,0.341244333,5.07E-06,6,34.12443333
36,4,3326,0.341638841,0,6,34.16388414
36,4,3327,0.341638792,0,6,34.16387925
36,4,3328,0.332775333,2.82E-05,6,33.27753333
46,5,3326,0.341638841,0,6,34.16388414
46,5,3327,0.341638792,0,6,34.16387925
46,5,3328,0.341638333,0,6,34.16383333
56,6,3326,0.341638841,0,6,34.16388414
56,6,3327,0.341638792,0,6,34.16387925
56,6,3328,0.341638333,0,6,34.16383333
66,7,3326,0.341638841,0,6,34.16388414
66,7,3327,0.341638792,0,6,34.16387925
66,7,3328,0.341638333,0,6,34.16383333
76,8,3326,0.341638841,0,6,34.16388414
76,8,3327,0.341638792,0,6,34.16387925
76,8,3328,0.340504,1.46E-05,6,34.0504
86,9,3326,0.341638841,0,6,34.16388414
86,9,3327,0.341638792,0,6,34.16387925
86,9,3328,0.116325,0.000187269,6,11.6325
96,10,3326,0.341638841,0,6,34.16388414
96,10,3327,0.341638792,0,6,34.16387925
96,10,3328,4.47E-05,2.07E-06,6,0.004466667
106,11,3326,0.341638841,0,6,34.16388414
106,11,3327,0.341638792,0,6,34.16387925
106,11,3328,0.341638333,0,6,34.16383333
116,12,3326,0.341638841,0,6,34.16388414
116,12,3327,0.341638792,0,6,34.16387925
116,12,3328,0.341638333,0,6,34.16383333
126,13,3326,0.341638841,0,6,34.16388414
126,13,3327,0.341638792,0,6,34.16387925
126,13,3328,0.341638333,0,6,34.16383333
136,14,3326,0.341638841,0,6,34.16388414
136,14,3327,0.341638792,0,6,34.16387925
136,14,3328,0.341638333,0,6,34.16383333
146,15,3326,0.341638841,0,6,34.16388414
146,15,3327,0.341638792,0,6,34.16387925
146,15,3328,0.341638333,0,6,34.16383333
156,16,3326,0.341638841,0,6,34.16388414
156,16,3327,0.341638792,0,6,34.16387925
156,16,3328,0.341638333,0,6,34.16383333
166,17,3326,0.341638841,0,6,34.16388414
166,17,3327,0.341638792,0,6,34.16387925
166,17,3328,0.341638333,0,6,34.16383333
7,1,3326,0.285646282,0,7,28.56462822
7,1,3327,0.285645773,0,7,28.56457731
7,1,3328,0.285645,0,7,28.5645
17,2,3326,0.285646282,0,7,28.56462822
17,2,3327,0.285645773,0,7,28.56457731
17,2,3328,0.285645,0,7,28.5645
27,3,3326,0.285646282,0,7,28.56462822
27,3,3327,0.285645773,0,7,28.56457731
27,3,3328,0.285457,3.22E-06,7,28.5457
37,4,3326,0.285646282,0,7,28.56462822
37,4,3327,0.285645773,0,7,28.56457731
37,4,3328,0.273632667,4.23E-05,7,27.36326667
47,5,3326,0.285646282,0,7,28.56462822
47,5,3327,0.285645773,0,7,28.56457731
47,5,3328,0.283587,2.04E-05,7,28.3587
57,6,3326,0.285646282,0,7,28.56462822
57,6,3327,0.285645773,0,7,28.56457731
57,6,3328,0.285645,0,7,28.5645
67,7,3326,0.285646282,0,7,28.56462822
67,7,3327,0.285645773,0,7,28.56457731
67,7,3328,0.285645,0,7,28.5645
77,8,3326,0.285646282,0,7,28.56462822
77,8,3327,0.285645773,0,7,28.56457731
77,8,3328,0.284683667,1.95E-05,7,28.46836667
87,9,3326,0.285646282,0,7,28.56462822
87,9,3327,0.285645773,0,7,28.56457731
87,9,3328,0.100419,0.000155494,7,10.0419
97,10,3326,0.285646282,0,7,28.56462822
97,10,3327,0.285645773,0,7,28.56457731
97,10,3328,6.00E-06,1.00E-06,7,0.0006
107,11,3326,0.285646282,0,7,28.56462822
107,11,3327,0.285645773,0,7,28.56457731
107,11,3328,0.285645,0,7,28.5645
117,12,3326,0.285646282,0,7,28.56462822
117,12,3327,0.285645773,0,7,28.56457731
117,12,3328,0.285645,0,7,28.5645
127,13,3326,0.285646282,0,7,28.56462822
127,13,3327,0.285645773,0,7,28.56457731
127,13,3328,0.285645,0,7,28.5645
137,14,3326,0.285646282,0,7,28.56462822
137,14,3327,0.285645773,0,7,28.56457731
137,14,3328,0.285645,0,7,28.5645
147,15,3326,0.285646282,0,7,28.56462822
147,15,3327,0.285645773,0,7,28.56457731
147,15,3328,0.285645,0,7,28.5645
157,16,3326,0.285646282,0,7,28.56462822
157,16,3327,0.285645773,0,7,28.56457731
157,16,3328,0.285645,0,7,28.5645
167,17,3326,0.285646282,0,7,28.56462822
167,17,3327,0.285645773,0,7,28.56457731
167,17,3328,0.285645,0,7,28.5645
8,1,3326,0.238829885,0,8,23.8829885
8,1,3327,0.238830427,0,8,23.88304268
8,1,3328,0.23883,0,8,23.883
18,2,3326,0.238829885,0,8,23.8829885
18,2,3327,0.238830427,0,8,23.88304268
18,2,3328,0.23883,0,8,23.883
28,3,3326,0.238829885,0,8,23.8829885
28,3,3327,0.238830427,0,8,23.88304268
28,3,3328,0.23868,6.17E-06,8,23.868
38,4,3326,0.238829885,0,8,23.8829885
38,4,3327,0.238830427,0,8,23.88304268
38,4,3328,0.230277667,3.24E-05,8,23.02776667
48,5,3326,0.238829885,0,8,23.8829885
48,5,3327,0.238830427,0,8,23.88304268
48,5,3328,8.20E-05,7.08E-06,8,0.0082
58,6,3326,0.238829885,0,8,23.8829885
58,6,3327,0.238830427,0,8,23.88304268
58,6,3328,0.23883,0,8,23.883
68,7,3326,0.238829885,0,8,23.8829885
68,7,3327,0.238830427,0,8,23.88304268
68,7,3328,0.23883,0,8,23.883
78,8,3326,0.238829885,0,8,23.8829885
78,8,3327,0.238830427,0,8,23.88304268
78,8,3328,0.23806,1.59E-05,8,23.806
88,9,3326,0.238829885,0,8,23.8829885
88,9,3327,0.238830427,0,8,23.88304268
88,9,3328,0.150992667,0.000169866,8,15.09926667
98,10,3326,0.238829885,0,8,23.8829885
98,10,3327,0.238830427,0,8,23.88304268
98,10,3328,2.33E-06,4.08E-07,8,0.000233333
108,11,3326,0.238829885,0,8,23.8829885
108,11,3327,0.238830427,0,8,23.88304268
108,11,3328,0.238724667,5.23E-06,8,23.87246667
118,12,3326,0.238829885,0,8,23.8829885
118,12,3327,0.238830427,0,8,23.88304268
118,12,3328,0.23883,0,8,23.883
128,13,3326,0.238829885,0,8,23.8829885
128,13,3327,0.238830427,0,8,23.88304268
128,13,3328,0.23883,0,8,23.883
138,14,3326,0.238829885,0,8,23.8829885
138,14,3327,0.238830427,0,8,23.88304268
138,14,3328,0.23883,0,8,23.883
148,15,3326,0.238829885,0,8,23.8829885
148,15,3327,0.238830427,0,8,23.88304268
148,15,3328,0.23883,0,8,23.883
158,16,3326,0.238829885,0,8,23.8829885
158,16,3327,0.238830427,0,8,23.88304268
158,16,3328,0.23883,0,8,23.883
9,1,3326,0.199687497,0,9,19.96874974
9,1,3327,0.19968738,0,9,19.96873796
9,1,3328,0.199686333,3.33E-07,9,19.96863333
19,2,3326,0.199687497,0,9,19.96874974
19,2,3327,0.19968738,0,9,19.96873796
19,2,3328,0.199686667,0,9,19.96866667
29,3,3326,0.199687497,0,9,19.96874974
29,3,3327,0.19968738,0,9,19.96873796
29,3,3328,0.199521667,8.50E-06,9,19.95216667
39,4,3326,0.199687497,0,9,19.96874974
39,4,3327,0.19968738,0,9,19.96873796
39,4,3328,0.198291667,1.24E-05,9,19.82916667
49,5,3326,0.199687497,0,9,19.96874974
49,5,3327,0.19968738,0,9,19.96873796
49,5,3328,1.70E-05,8.16E-07,9,0.0017
59,6,3326,0.199687497,0,9,19.96874974
59,6,3327,0.19968738,0,9,19.96873796
59,6,3328,0.012037333,5.99E-05,9,1.203733333
69,7,3326,0.199687497,0,9,19.96874974
69,7,3327,0.19968738,0,9,19.96873796
69,7,3328,0.158361333,0.000112365,9,15.83613333
79,8,3326,0.199687497,0,9,19.96874974
79,8,3327,0.19968738,0,9,19.96873796
79,8,3328,0.199109,1.55E-05,9,19.9109
89,9,3326,0.199687497,0,9,19.96874974
89,9,3327,0.19968738,0,9,19.96873796
89,9,3328,0.140111667,6.64E-05,9,14.01116667
99,10,3326,0.199687497,0,9,19.96874974
99,10,3327,0.19968738,0,9,19.96873796
99,10,3328,0.002589667,3.66E-05,9,0.258966667
109,11,3326,0.199687497,0,9,19.96874974
109,11,3327,0.19968738,0,9,19.96873796
109,11,3328,0.186882667,7.55E-05,9,18.68826667
119,12,3326,0.199687497,0,9,19.96874974
119,12,3327,0.19968738,0,9,19.96873796
119,12,3328,0.199686667,0,9,19.96866667
129,13,3326,0.199687497,0,9,19.96874974
129,13,3327,0.19968738,0,9,19.96873796
129,13,3328,0.199686667,0,9,19.96866667
139,14,3326,0.199687497,0,9,19.96874974
139,14,3327,0.19968738,0,9,19.96873796
139,14,3328,0.199686667,0,9,19.96866667
149,15,3326,0.199687497,0,9,19.96874974
149,15,3327,0.19968738,0,9,19.96873796
149,15,3328,0.199686667,0,9,19.96866667
159,16,3326,0.199687497,0,9,19.96874974
159,16,3327,0.19968738,0,9,19.96873796
159,16,3328,0.199686667,0,9,19.96866667
10,1,3326,0.166959781,0,10,16.69597807
10,1,3327,0.166959933,0,10,16.69599333
10,1,3328,0.026295,7.23E-05,10,2.6295
20,2,3326,0.166959781,0,10,16.69597807
20,2,3327,0.166959933,0,10,16.69599333
20,2,3328,0.16696,0,10,16.696
30,3,3326,0.166959781,0,10,16.69597807
30,3,3327,0.166959933,0,10,16.69599333
30,3,3328,0.166646333,1.05E-05,10,16.66463333
40,4,3326,0.166959781,0,10,16.69597807
40,4,3327,0.166959933,0,10,16.69599333
40,4,3328,0.166239,1.09E-05,10,16.6239
50,5,3326,0.166959781,0,10,16.69597807
50,5,3327,0.166959933,0,10,16.69599333
50,5,3328,1.43E-05,1.13E-06,10,0.001433333
60,6,3326,0.166959781,0,10,16.69597807
60,6,3327,0.166959933,0,10,16.69599333
60,6,3328,0.000572,2.71E-06,10,0.0572
70,7,3326,0.166959781,0,10,16.69597807
70,7,3327,0.166959933,0,10,16.69599333
70,7,3328,0.024558333,0.000107724,10,2.455833333
80,8,3326,0.166959781,0,10,16.69597807
80,8,3327,0.166959933,0,10,16.69599333
80,8,3328,0.162630667,3.58E-05,10,16.26306667
90,9,3326,0.166959781,0,10,16.69597807
90,9,3327,0.166959933,0,10,16.69599333
90,9,3328,0.128931667,0.000135165,10,12.89316667
100,10,3326,0.166959781,0,10,16.69597807
100,10,3327,0.166959933,0,10,16.69599333
100,10,3328,0.003785667,4.90E-05,10,0.378566667
110,11,3326,0.166959781,0,10,16.69597807
110,11,3327,0.166959933,0,10,16.69599333
110,11,3328,0.132682,0.000101735,10,13.2682
120,12,3326,0.166959781,0,10,16.69597807
120,12,3327,0.166959933,0,10,16.69599333
120,12,3328,0.166467,8.54E-06,10,16.6467
130,13,3326,0.166959781,0,10,16.69597807
130,13,3327,0.166959933,0,10,16.69599333
130,13,3328,0.16696,0,10,16.696
140,14,3326,0.166959781,0,10,16.69597807
140,14,3327,0.166959933,0,10,16.69599333
140,14,3328,0.16696,0,10,16.696
150,15,3326,0.166959781,0,10,16.69597807
150,15,3327,0.166959933,0,10,16.69599333
150,15,3328,0.16696,0,10,16.696
160,16,3326,0.166959781,0,10,16.69597807
160,16,3327,0.166959933,0,10,16.69599333
160,16,3328,0.16696,0,10,16.696
11,1,3326,0.139595914,0,11,13.95959141
11,1,3327,0.139595658,0,11,13.95956584
11,1,3328,0.014444,8.35E-05,11,1.4444
21,2,3326,0.139595914,0,11,13.95959141
21,2,3327,0.139595658,0,11,13.95956584
21,2,3328,0.139595,0,11,13.9595
31,3,3326,0.139595914,0,11,13.95959141
31,3,3327,0.139595658,0,11,13.95956584
31,3,3328,0.139013667,1.32E-05,11,13.90136667
41,4,3326,0.139595914,0,11,13.95959141
41,4,3327,0.139595658,0,11,13.95956584
41,4,3328,0.139203667,1.15E-05,11,13.92036667
51,5,3326,0.139595914,0,11,13.95959141
51,5,3327,0.139595658,0,11,13.95956584
51,5,3328,0.043258667,7.65E-05,11,4.325866667
61,6,3326,0.139595914,0,11,13.95959141
61,6,3327,0.139595658,0,11,13.95956584
61,6,3328,0.000313,9.29E-06,11,0.0313
71,7,3326,0.139595914,0,11,13.95959141
71,7,3327,0.122399095,2.49E-05,11,12.2399095
71,7,3328,0.008958667,6.11E-05,11,0.895866667
81,8,3326,0.139595914,0,11,13.95959141
81,8,3327,0.139595658,0,11,13.95956584
81,8,3328,0.071552667,9.83E-05,11,7.155266667
91,9,3326,0.139595914,0,11,13.95959141
91,9,3327,0.139595658,0,11,13.95956584
91,9,3328,0.085154667,8.19E-05,11,8.515466667
101,10,3326,0.139595914,0,11,13.95959141
101,10,3327,0.139595658,0,11,13.95956584
101,10,3328,0.003823,1.93E-05,11,0.3823
111,11,3326,0.139595914,0,11,13.95959141
111,11,3327,0.139595658,0,11,13.95956584
111,11,3328,0.109996,9.13E-05,11,10.9996
121,12,3326,0.139595914,0,11,13.95959141
121,12,3327,0.139595658,0,11,13.95956584
121,12,3328,0.119559333,9.33E-05,11,11.95593333
131,13,3326,0.139595914,0,11,13.95959141
131,13,3327,0.139595658,0,11,13.95956584
131,13,3328,0.139595,0,11,13.9595
141,14,3326,0.139595914,0,11,13.95959141
141,14,3327,0.139595658,0,11,13.95956584
141,14,3328,0.139595,0,11,13.9595
151,15,3326,0.139595914,0,11,13.95959141
151,15,3327,0.139595658,0,11,13.95956584
151,15,3328,0.139595,0,11,13.9595
161,16,3326,0.139595914,0,11,13.95959141
161,16,3327,0.139595658,0,11,13.95956584
161,16,3328,0.139595,0,11,13.9595
12,1,3326,0.116716556,0,12,11.67165555
12,1,3327,0.11671642,0,12,11.67164202
12,1,3328,0.011887333,7.87E-05,12,1.188733333
22,2,3326,0.116716556,0,12,11.67165555
22,2,3327,0.11671642,0,12,11.67164202
22,2,3328,0.116705,1.18E-06,12,11.6705
32,3,3326,0.116716556,0,12,11.67165555
32,3,3327,0.11671642,0,12,11.67164202
32,3,3328,0.106682,7.57E-05,12,10.6682
42,4,3326,0.116716556,0,12,11.67165555
42,4,3327,0.11671642,0,12,11.67164202
42,4,3328,0.116034,1.59E-05,12,11.6034
52,5,3326,0.116716556,0,12,11.67165555
52,5,3327,0.11671642,0,12,11.67164202
